[2020-12-02 13:57:54] This is codeql database create codeql-db --language=java --source-root . -c ./gradlew -Dorg.gradle.caching=false --no-daemon -S clean assembleDebug
[2020-12-02 13:57:54] Log file was started late.
[2020-12-02 13:57:54] [PROGRESS] database create> Running command [./gradlew, -Dorg.gradle.caching=false, --no-daemon, -S, clean, assembleDebug] in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2.
[2020-12-02 13:57:54] Running plumbing command: codeql database trace-command --working-dir=/media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2 -- /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db ./gradlew -Dorg.gradle.caching=false --no-daemon -S clean assembleDebug
[2020-12-02 13:57:54] [PROGRESS] database trace-command> /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db: Running in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2: [./gradlew, -Dorg.gradle.caching=false, --no-daemon, -S, clean, assembleDebug]
[2020-12-02 13:57:54] Setting up tracing from specification at /media/data/nacoop/codeql-home/codeql/java/tools/compiler-tracing.spec.
[2020-12-02 13:59:13] Importing CommitInfo.members.trap.gz (1369 of 3884)
[2020-12-02 13:59:13] Importing CommitInfoWithProperties$Builder.members.trap.gz (1370 of 3884)
[2020-12-02 13:59:13] Importing CommitInfoWithProperties.members.trap.gz (1371 of 3884)
[2020-12-02 13:59:13] Importing CopyBatchBuilder.members.trap.gz (1372 of 3884)
[2020-12-02 13:59:13] Importing CopyBuilder.members.trap.gz (1373 of 3884)
[2020-12-02 13:59:13] Importing CopyV2Builder.members.trap.gz (1374 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderArg.members.trap.gz (1375 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchArg$Builder.members.trap.gz (1376 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchArg.members.trap.gz (1377 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchBuilder.members.trap.gz (1378 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchError.members.trap.gz (1379 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchJobStatus$Tag.members.trap.gz (1380 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchJobStatus.members.trap.gz (1381 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchLaunch$Tag.members.trap.gz (1382 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchLaunch.members.trap.gz (1383 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchResult.members.trap.gz (1384 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchResultEntry$Tag.members.trap.gz (1385 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderBatchResultEntry.members.trap.gz (1386 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderEntryError$Tag.members.trap.gz (1387 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderEntryError.members.trap.gz (1388 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderEntryResult.members.trap.gz (1389 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderError$Tag.members.trap.gz (1390 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderError.members.trap.gz (1391 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderErrorException.members.trap.gz (1392 of 3884)
[2020-12-02 13:59:13] Importing CreateFolderResult.members.trap.gz (1393 of 3884)
[2020-12-02 13:59:13] Importing DbxUserFilesRequests.members.trap.gz (1394 of 3884)
[2020-12-02 13:59:13] Importing DeleteArg.members.trap.gz (1395 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchArg.members.trap.gz (1396 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchError.members.trap.gz (1397 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchJobStatus$Tag.members.trap.gz (1398 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchJobStatus.members.trap.gz (1399 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchLaunch$Tag.members.trap.gz (1400 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchLaunch.members.trap.gz (1401 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchResult.members.trap.gz (1402 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchResultData.members.trap.gz (1403 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchResultEntry$Tag.members.trap.gz (1404 of 3884)
[2020-12-02 13:59:13] Importing DeleteBatchResultEntry.members.trap.gz (1405 of 3884)
[2020-12-02 13:59:13] Importing DeleteError$Tag.members.trap.gz (1406 of 3884)
[2020-12-02 13:59:13] Importing DeleteError.members.trap.gz (1407 of 3884)
[2020-12-02 13:59:13] Importing DeleteErrorException.members.trap.gz (1408 of 3884)
[2020-12-02 13:59:13] Importing DeleteResult.members.trap.gz (1409 of 3884)
[2020-12-02 13:59:13] Importing Dimensions.members.trap.gz (1410 of 3884)
[2020-12-02 13:59:13] Importing DownloadArg.members.trap.gz (1411 of 3884)
[2020-12-02 13:59:13] Importing DownloadBuilder.members.trap.gz (1412 of 3884)
[2020-12-02 13:59:13] Importing DownloadError$Tag.members.trap.gz (1413 of 3884)
[2020-12-02 13:59:13] Importing DownloadError.members.trap.gz (1414 of 3884)
[2020-12-02 13:59:13] Importing DownloadErrorException.members.trap.gz (1415 of 3884)
[2020-12-02 13:59:13] Importing DownloadZipArg.members.trap.gz (1416 of 3884)
[2020-12-02 13:59:13] Importing DownloadZipBuilder.members.trap.gz (1417 of 3884)
[2020-12-02 13:59:13] Importing DownloadZipError$Tag.members.trap.gz (1418 of 3884)
[2020-12-02 13:59:13] Importing DownloadZipError.members.trap.gz (1419 of 3884)
[2020-12-02 13:59:13] Importing DownloadZipErrorException.members.trap.gz (1420 of 3884)
[2020-12-02 13:59:13] Importing DownloadZipResult.members.trap.gz (1421 of 3884)
[2020-12-02 13:59:13] Importing FileMetadata$Builder.members.trap.gz (1422 of 3884)
[2020-12-02 13:59:13] Importing FileMetadata.members.trap.gz (1423 of 3884)
[2020-12-02 13:59:13] Importing FileOpsResult.members.trap.gz (1424 of 3884)
[2020-12-02 13:59:13] Importing FileSharingInfo.members.trap.gz (1425 of 3884)
[2020-12-02 13:59:13] Importing FolderMetadata$Builder.members.trap.gz (1426 of 3884)
[2020-12-02 13:59:13] Importing FolderMetadata.members.trap.gz (1427 of 3884)
[2020-12-02 13:59:13] Importing FolderSharingInfo$Builder.members.trap.gz (1428 of 3884)
[2020-12-02 13:59:13] Importing FolderSharingInfo.members.trap.gz (1429 of 3884)
[2020-12-02 13:59:13] Importing GetCopyReferenceArg.members.trap.gz (1430 of 3884)
[2020-12-02 13:59:13] Importing GetCopyReferenceError$Tag.members.trap.gz (1431 of 3884)
[2020-12-02 13:59:13] Importing GetCopyReferenceError.members.trap.gz (1432 of 3884)
[2020-12-02 13:59:13] Importing GetCopyReferenceErrorException.members.trap.gz (1433 of 3884)
[2020-12-02 13:59:13] Importing GetCopyReferenceResult.members.trap.gz (1434 of 3884)
[2020-12-02 13:59:13] Importing GetMetadataArg$Builder.members.trap.gz (1435 of 3884)
[2020-12-02 13:59:13] Importing GetMetadataArg.members.trap.gz (1436 of 3884)
[2020-12-02 13:59:13] Importing GetMetadataBuilder.members.trap.gz (1437 of 3884)
[2020-12-02 13:59:13] Importing GetMetadataError$Tag.members.trap.gz (1438 of 3884)
[2020-12-02 13:59:13] Importing GetMetadataError.members.trap.gz (1439 of 3884)
[2020-12-02 13:59:13] Importing GetMetadataErrorException.members.trap.gz (1440 of 3884)
[2020-12-02 13:59:13] Importing GetPreviewBuilder.members.trap.gz (1441 of 3884)
[2020-12-02 13:59:13] Importing GetTemporaryLinkArg.members.trap.gz (1442 of 3884)
[2020-12-02 13:59:13] Importing GetTemporaryLinkError$Tag.members.trap.gz (1443 of 3884)
[2020-12-02 13:59:13] Importing GetTemporaryLinkError.members.trap.gz (1444 of 3884)
[2020-12-02 13:59:13] Importing GetTemporaryLinkErrorException.members.trap.gz (1445 of 3884)
[2020-12-02 13:59:13] Importing GetTemporaryLinkResult.members.trap.gz (1446 of 3884)
[2020-12-02 13:59:13] Importing GetThumbnailBatchArg.members.trap.gz (1447 of 3884)
[2020-12-02 13:59:13] Importing GetThumbnailBatchError.members.trap.gz (1448 of 3884)
[2020-12-02 13:59:13] Importing GetThumbnailBatchErrorException.members.trap.gz (1449 of 3884)
[2020-12-02 13:59:13] Importing GetThumbnailBatchResult.members.trap.gz (1450 of 3884)
[2020-12-02 13:59:13] Importing GetThumbnailBatchResultData.members.trap.gz (1451 of 3884)
[2020-12-02 13:59:13] Importing GetThumbnailBatchResultEntry$Tag.members.trap.gz (1452 of 3884)
[2020-12-02 13:59:13] Importing GetThumbnailBatchResultEntry.members.trap.gz (1453 of 3884)
[2020-12-02 13:59:13] Importing GetThumbnailBuilder.members.trap.gz (1454 of 3884)
[2020-12-02 13:59:13] Importing GpsCoordinates.members.trap.gz (1455 of 3884)
[2020-12-02 13:59:13] Importing ListFolderArg$Builder.members.trap.gz (1456 of 3884)
[2020-12-02 13:59:13] Importing ListFolderArg.members.trap.gz (1457 of 3884)
[2020-12-02 13:59:13] Importing ListFolderBuilder.members.trap.gz (1458 of 3884)
[2020-12-02 13:59:13] Importing ListFolderContinueArg.members.trap.gz (1459 of 3884)
[2020-12-02 13:59:13] Importing ListFolderContinueError$Tag.members.trap.gz (1460 of 3884)
[2020-12-02 13:59:13] Importing ListFolderContinueError.members.trap.gz (1461 of 3884)
[2020-12-02 13:59:13] Importing ListFolderContinueErrorException.members.trap.gz (1462 of 3884)
[2020-12-02 13:59:13] Importing ListFolderError$Tag.members.trap.gz (1463 of 3884)
[2020-12-02 13:59:13] Importing ListFolderError.members.trap.gz (1464 of 3884)
[2020-12-02 13:59:13] Importing ListFolderErrorException.members.trap.gz (1465 of 3884)
[2020-12-02 13:59:13] Importing ListFolderGetLatestCursorBuilder.members.trap.gz (1466 of 3884)
[2020-12-02 13:59:13] Importing ListFolderGetLatestCursorResult.members.trap.gz (1467 of 3884)
[2020-12-02 13:59:13] Importing ListFolderLongpollArg.members.trap.gz (1468 of 3884)
[2020-12-02 13:59:13] Importing ListFolderLongpollError.members.trap.gz (1469 of 3884)
[2020-12-02 13:59:13] Importing ListFolderLongpollErrorException.members.trap.gz (1470 of 3884)
[2020-12-02 13:59:13] Importing ListFolderLongpollResult.members.trap.gz (1471 of 3884)
[2020-12-02 13:59:13] Importing ListFolderResult.members.trap.gz (1472 of 3884)
[2020-12-02 13:59:13] Importing ListRevisionsArg$Builder.members.trap.gz (1473 of 3884)
[2020-12-02 13:59:13] Importing ListRevisionsArg.members.trap.gz (1474 of 3884)
[2020-12-02 13:59:13] Importing ListRevisionsBuilder.members.trap.gz (1475 of 3884)
[2020-12-02 13:59:13] Importing ListRevisionsError$Tag.members.trap.gz (1476 of 3884)
[2020-12-02 13:59:13] Importing ListRevisionsError.members.trap.gz (1477 of 3884)
[2020-12-02 13:59:13] Importing ListRevisionsErrorException.members.trap.gz (1478 of 3884)
[2020-12-02 13:59:13] Importing ListRevisionsMode.members.trap.gz (1479 of 3884)
[2020-12-02 13:59:13] Importing ListRevisionsResult.members.trap.gz (1480 of 3884)
[2020-12-02 13:59:13] Importing LookupError$Tag.members.trap.gz (1481 of 3884)
[2020-12-02 13:59:14] Importing LookupError.members.trap.gz (1482 of 3884)
[2020-12-02 13:59:14] Importing MediaInfo$Tag.members.trap.gz (1483 of 3884)
[2020-12-02 13:59:14] Importing MediaInfo.members.trap.gz (1484 of 3884)
[2020-12-02 13:59:14] Importing MediaMetadata$Builder.members.trap.gz (1485 of 3884)
[2020-12-02 13:59:14] Importing MediaMetadata.members.trap.gz (1486 of 3884)
[2020-12-02 13:59:14] Importing Metadata$Builder.members.trap.gz (1487 of 3884)
[2020-12-02 13:59:14] Importing Metadata.members.trap.gz (1488 of 3884)
[2020-12-02 13:59:14] Importing MoveBatchBuilder.members.trap.gz (1489 of 3884)
[2020-12-02 13:59:14] Importing MoveBuilder.members.trap.gz (1490 of 3884)
[2020-12-02 13:59:14] Importing MoveV2Builder.members.trap.gz (1491 of 3884)
[2020-12-02 13:59:14] Importing PreviewArg.members.trap.gz (1492 of 3884)
[2020-12-02 13:59:14] Importing PreviewError$Tag.members.trap.gz (1493 of 3884)
[2020-12-02 13:59:14] Importing PreviewError.members.trap.gz (1494 of 3884)
[2020-12-02 13:59:14] Importing PreviewErrorException.members.trap.gz (1495 of 3884)
[2020-12-02 13:59:14] Importing RelocationArg$Builder.members.trap.gz (1496 of 3884)
[2020-12-02 13:59:14] Importing RelocationArg.members.trap.gz (1497 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchArg$Builder.members.trap.gz (1498 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchArg.members.trap.gz (1499 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchError$Tag.members.trap.gz (1500 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchError.members.trap.gz (1501 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchJobStatus$Tag.members.trap.gz (1502 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchJobStatus.members.trap.gz (1503 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchLaunch$Tag.members.trap.gz (1504 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchLaunch.members.trap.gz (1505 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchResult.members.trap.gz (1506 of 3884)
[2020-12-02 13:59:14] Importing RelocationBatchResultData.members.trap.gz (1507 of 3884)
[2020-12-02 13:59:14] Importing RelocationError$Tag.members.trap.gz (1508 of 3884)
[2020-12-02 13:59:14] Importing RelocationError.members.trap.gz (1509 of 3884)
[2020-12-02 13:59:14] Importing RelocationErrorException.members.trap.gz (1510 of 3884)
[2020-12-02 13:59:14] Importing RelocationPath.members.trap.gz (1511 of 3884)
[2020-12-02 13:59:14] Importing RelocationResult.members.trap.gz (1512 of 3884)
[2020-12-02 13:59:14] Importing RestoreArg.members.trap.gz (1513 of 3884)
[2020-12-02 13:59:14] Importing RestoreError$Tag.members.trap.gz (1514 of 3884)
[2020-12-02 13:59:14] Importing RestoreError.members.trap.gz (1515 of 3884)
[2020-12-02 13:59:14] Importing RestoreErrorException.members.trap.gz (1516 of 3884)
[2020-12-02 13:59:14] Importing SaveCopyReferenceArg.members.trap.gz (1517 of 3884)
[2020-12-02 13:59:14] Importing SaveCopyReferenceError$Tag.members.trap.gz (1518 of 3884)
[2020-12-02 13:59:14] Importing SaveCopyReferenceError.members.trap.gz (1519 of 3884)
[2020-12-02 13:59:14] Importing SaveCopyReferenceErrorException.members.trap.gz (1520 of 3884)
[2020-12-02 13:59:14] Importing SaveCopyReferenceResult.members.trap.gz (1521 of 3884)
[2020-12-02 13:59:14] Importing SaveUrlArg.members.trap.gz (1522 of 3884)
[2020-12-02 13:59:14] Importing SaveUrlError$Tag.members.trap.gz (1523 of 3884)
[2020-12-02 13:59:14] Importing SaveUrlError.members.trap.gz (1524 of 3884)
[2020-12-02 13:59:14] Importing SaveUrlErrorException.members.trap.gz (1525 of 3884)
[2020-12-02 13:59:14] Importing SaveUrlJobStatus$Tag.members.trap.gz (1526 of 3884)
[2020-12-02 13:59:14] Importing SaveUrlJobStatus.members.trap.gz (1527 of 3884)
[2020-12-02 13:59:14] Importing SaveUrlResult$Tag.members.trap.gz (1528 of 3884)
[2020-12-02 13:59:14] Importing SaveUrlResult.members.trap.gz (1529 of 3884)
[2020-12-02 13:59:14] Importing SearchArg$Builder.members.trap.gz (1530 of 3884)
[2020-12-02 13:59:14] Importing SearchArg.members.trap.gz (1531 of 3884)
[2020-12-02 13:59:14] Importing SearchBuilder.members.trap.gz (1532 of 3884)
[2020-12-02 13:59:14] Importing SearchError$Tag.members.trap.gz (1533 of 3884)
[2020-12-02 13:59:14] Importing SearchError.members.trap.gz (1534 of 3884)
[2020-12-02 13:59:14] Importing SearchErrorException.members.trap.gz (1535 of 3884)
[2020-12-02 13:59:14] Importing SearchMatch.members.trap.gz (1536 of 3884)
[2020-12-02 13:59:14] Importing SearchMatchType.members.trap.gz (1537 of 3884)
[2020-12-02 13:59:14] Importing SearchMode.members.trap.gz (1538 of 3884)
[2020-12-02 13:59:14] Importing SearchResult.members.trap.gz (1539 of 3884)
[2020-12-02 13:59:14] Importing SharedLink.members.trap.gz (1540 of 3884)
[2020-12-02 13:59:14] Importing SharingInfo.members.trap.gz (1541 of 3884)
[2020-12-02 13:59:14] Importing SymlinkInfo.members.trap.gz (1542 of 3884)
[2020-12-02 13:59:14] Importing ThumbnailArg$Builder.members.trap.gz (1543 of 3884)
[2020-12-02 13:59:14] Importing ThumbnailArg.members.trap.gz (1544 of 3884)
[2020-12-02 13:59:14] Importing ThumbnailError$Tag.members.trap.gz (1545 of 3884)
[2020-12-02 13:59:14] Importing ThumbnailError.members.trap.gz (1546 of 3884)
[2020-12-02 13:59:14] Importing ThumbnailErrorException.members.trap.gz (1547 of 3884)
[2020-12-02 13:59:14] Importing ThumbnailFormat.members.trap.gz (1548 of 3884)
[2020-12-02 13:59:14] Importing ThumbnailMode.members.trap.gz (1549 of 3884)
[2020-12-02 13:59:14] Importing ThumbnailSize.members.trap.gz (1550 of 3884)
[2020-12-02 13:59:14] Importing UploadBuilder.members.trap.gz (1551 of 3884)
[2020-12-02 13:59:14] Importing UploadError$Tag.members.trap.gz (1552 of 3884)
[2020-12-02 13:59:14] Importing UploadError.members.trap.gz (1553 of 3884)
[2020-12-02 13:59:14] Importing UploadErrorException.members.trap.gz (1554 of 3884)
[2020-12-02 13:59:14] Importing UploadErrorWithProperties$Tag.members.trap.gz (1555 of 3884)
[2020-12-02 13:59:14] Importing UploadErrorWithProperties.members.trap.gz (1556 of 3884)
[2020-12-02 13:59:14] Importing UploadErrorWithPropertiesException.members.trap.gz (1557 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionAppendArg.members.trap.gz (1558 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionAppendUploader.members.trap.gz (1559 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionAppendV2Uploader.members.trap.gz (1560 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionCursor.members.trap.gz (1561 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishArg.members.trap.gz (1562 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishBatchArg.members.trap.gz (1563 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishBatchJobStatus$Tag.members.trap.gz (1564 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishBatchJobStatus.members.trap.gz (1565 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishBatchLaunch$Tag.members.trap.gz (1566 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishBatchLaunch.members.trap.gz (1567 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishBatchResult.members.trap.gz (1568 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishBatchResultEntry$Tag.members.trap.gz (1569 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishBatchResultEntry.members.trap.gz (1570 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishError$Tag.members.trap.gz (1571 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishError.members.trap.gz (1572 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishErrorException.members.trap.gz (1573 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionFinishUploader.members.trap.gz (1574 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionLookupError$Tag.members.trap.gz (1575 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionLookupError.members.trap.gz (1576 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionLookupErrorException.members.trap.gz (1577 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionOffsetError.members.trap.gz (1578 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionStartArg.members.trap.gz (1579 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionStartResult.members.trap.gz (1580 of 3884)
[2020-12-02 13:59:14] Importing UploadSessionStartUploader.members.trap.gz (1581 of 3884)
[2020-12-02 13:59:14] Importing UploadUploader.members.trap.gz (1582 of 3884)
[2020-12-02 13:59:14] Importing UploadWriteFailed.members.trap.gz (1583 of 3884)
[2020-12-02 13:59:14] Importing WriteConflictError.members.trap.gz (1584 of 3884)
[2020-12-02 13:59:14] Importing WriteError$Tag.members.trap.gz (1585 of 3884)
[2020-12-02 13:59:14] Importing WriteError.members.trap.gz (1586 of 3884)
[2020-12-02 13:59:14] Importing WriteMode$Tag.members.trap.gz (1587 of 3884)
[2020-12-02 13:59:14] Importing WriteMode.members.trap.gz (1588 of 3884)
[2020-12-02 13:59:14] Importing AddMember.members.trap.gz (1589 of 3884)
[2020-12-02 13:59:14] Importing AddPaperDocUser$Builder.members.trap.gz (1590 of 3884)
[2020-12-02 13:59:14] Importing AddPaperDocUser.members.trap.gz (1591 of 3884)
[2020-12-02 13:59:14] Importing AddPaperDocUserMemberResult.members.trap.gz (1592 of 3884)
[2020-12-02 13:59:14] Importing AddPaperDocUserResult.members.trap.gz (1593 of 3884)
[2020-12-02 13:59:14] Importing Cursor.members.trap.gz (1594 of 3884)
[2020-12-02 13:59:14] Importing DbxUserPaperRequests.members.trap.gz (1595 of 3884)
[2020-12-02 13:59:14] Importing DocLookupError.members.trap.gz (1596 of 3884)
[2020-12-02 13:59:14] Importing DocLookupErrorException.members.trap.gz (1597 of 3884)
[2020-12-02 13:59:14] Importing DocsCreateUploader.members.trap.gz (1598 of 3884)
[2020-12-02 13:59:14] Importing DocsDownloadBuilder.members.trap.gz (1599 of 3884)
[2020-12-02 13:59:14] Importing DocsListBuilder.members.trap.gz (1600 of 3884)
[2020-12-02 13:59:14] Importing DocsUpdateUploader.members.trap.gz (1601 of 3884)
[2020-12-02 13:59:14] Importing DocsUsersAddBuilder.members.trap.gz (1602 of 3884)
[2020-12-02 13:59:14] Importing DocsUsersListBuilder.members.trap.gz (1603 of 3884)
[2020-12-02 13:59:14] Importing ExportFormat.members.trap.gz (1604 of 3884)
[2020-12-02 13:59:14] Importing Folder.members.trap.gz (1605 of 3884)
[2020-12-02 13:59:14] Importing FolderSharingPolicyType.members.trap.gz (1606 of 3884)
[2020-12-02 13:59:14] Importing FoldersContainingPaperDoc$Builder.members.trap.gz (1607 of 3884)
[2020-12-02 13:59:14] Importing FoldersContainingPaperDoc.members.trap.gz (1608 of 3884)
[2020-12-02 13:59:14] Importing ImportFormat.members.trap.gz (1609 of 3884)
[2020-12-02 13:59:14] Importing InviteeInfoWithPermissionLevel.members.trap.gz (1610 of 3884)
[2020-12-02 13:59:14] Importing ListDocsCursorError$Tag.members.trap.gz (1611 of 3884)
[2020-12-02 13:59:14] Importing ListDocsCursorError.members.trap.gz (1612 of 3884)
[2020-12-02 13:59:14] Importing ListDocsCursorErrorException.members.trap.gz (1613 of 3884)
[2020-12-02 13:59:14] Importing ListPaperDocsArgs$Builder.members.trap.gz (1614 of 3884)
[2020-12-02 13:59:14] Importing ListPaperDocsArgs.members.trap.gz (1615 of 3884)
[2020-12-02 13:59:14] Importing ListPaperDocsContinueArgs.members.trap.gz (1616 of 3884)
[2020-12-02 13:59:14] Importing ListPaperDocsFilterBy.members.trap.gz (1617 of 3884)
[2020-12-02 13:59:14] Importing ListPaperDocsResponse.members.trap.gz (1618 of 3884)
[2020-12-02 13:59:14] Importing ListPaperDocsSortBy.members.trap.gz (1619 of 3884)
[2020-12-02 13:59:14] Importing ListPaperDocsSortOrder.members.trap.gz (1620 of 3884)
[2020-12-02 13:59:14] Importing ListUsersCursorError$Tag.members.trap.gz (1621 of 3884)
[2020-12-02 13:59:14] Importing ListUsersCursorError.members.trap.gz (1622 of 3884)
[2020-12-02 13:59:14] Importing ListUsersCursorErrorException.members.trap.gz (1623 of 3884)
[2020-12-02 13:59:14] Importing ListUsersOnFolderArgs.members.trap.gz (1624 of 3884)
[2020-12-02 13:59:14] Importing ListUsersOnFolderContinueArgs.members.trap.gz (1625 of 3884)
[2020-12-02 13:59:14] Importing ListUsersOnFolderResponse.members.trap.gz (1626 of 3884)
[2020-12-02 13:59:14] Importing ListUsersOnPaperDocArgs$Builder.members.trap.gz (1627 of 3884)
[2020-12-02 13:59:14] Importing ListUsersOnPaperDocArgs.members.trap.gz (1628 of 3884)
[2020-12-02 13:59:14] Importing ListUsersOnPaperDocContinueArgs.members.trap.gz (1629 of 3884)
[2020-12-02 13:59:14] Importing ListUsersOnPaperDocResponse.members.trap.gz (1630 of 3884)
[2020-12-02 13:59:14] Importing PaperApiCursorError.members.trap.gz (1631 of 3884)
[2020-12-02 13:59:14] Importing PaperDocCreateArgs.members.trap.gz (1632 of 3884)
[2020-12-02 13:59:14] Importing PaperDocCreateError.members.trap.gz (1633 of 3884)
[2020-12-02 13:59:14] Importing PaperDocCreateErrorException.members.trap.gz (1634 of 3884)
[2020-12-02 13:59:14] Importing PaperDocCreateUpdateResult.members.trap.gz (1635 of 3884)
[2020-12-02 13:59:14] Importing PaperDocExport.members.trap.gz (1636 of 3884)
[2020-12-02 13:59:14] Importing PaperDocExportResult.members.trap.gz (1637 of 3884)
[2020-12-02 13:59:14] Importing PaperDocPermissionLevel.members.trap.gz (1638 of 3884)
[2020-12-02 13:59:14] Importing PaperDocSharingPolicy.members.trap.gz (1639 of 3884)
[2020-12-02 13:59:14] Importing PaperDocUpdateArgs.members.trap.gz (1640 of 3884)
[2020-12-02 13:59:14] Importing PaperDocUpdateError.members.trap.gz (1641 of 3884)
[2020-12-02 13:59:14] Importing PaperDocUpdateErrorException.members.trap.gz (1642 of 3884)
[2020-12-02 13:59:14] Importing PaperDocUpdatePolicy.members.trap.gz (1643 of 3884)
[2020-12-02 13:59:14] Importing RefPaperDoc.members.trap.gz (1644 of 3884)
[2020-12-02 13:59:14] Importing RemovePaperDocUser.members.trap.gz (1645 of 3884)
[2020-12-02 13:59:14] Importing SharingPolicy$Builder.members.trap.gz (1646 of 3884)
[2020-12-02 13:59:14] Importing SharingPolicy.members.trap.gz (1647 of 3884)
[2020-12-02 13:59:14] Importing SharingPublicPolicyType.members.trap.gz (1648 of 3884)
[2020-12-02 13:59:14] Importing SharingTeamPolicyType.members.trap.gz (1649 of 3884)
[2020-12-02 13:59:14] Importing UserInfoWithPermissionLevel.members.trap.gz (1650 of 3884)
[2020-12-02 13:59:14] Importing UserOnPaperDocFilter.members.trap.gz (1651 of 3884)
[2020-12-02 13:59:14] Importing PlatformType.members.trap.gz (1652 of 3884)
[2020-12-02 13:59:14] Importing AccessInheritance.members.trap.gz (1653 of 3884)
[2020-12-02 13:59:14] Importing AccessLevel.members.trap.gz (1654 of 3884)
[2020-12-02 13:59:14] Importing AclUpdatePolicy.members.trap.gz (1655 of 3884)
[2020-12-02 13:59:14] Importing AddFileMemberArgs$Builder.members.trap.gz (1656 of 3884)
[2020-12-02 13:59:14] Importing AddFileMemberArgs.members.trap.gz (1657 of 3884)
[2020-12-02 13:59:14] Importing AddFileMemberBuilder.members.trap.gz (1658 of 3884)
[2020-12-02 13:59:14] Importing AddFileMemberError$Tag.members.trap.gz (1659 of 3884)
[2020-12-02 13:59:14] Importing AddFileMemberError.members.trap.gz (1660 of 3884)
[2020-12-02 13:59:14] Importing AddFileMemberErrorException.members.trap.gz (1661 of 3884)
[2020-12-02 13:59:14] Importing AddFolderMemberArg$Builder.members.trap.gz (1662 of 3884)
[2020-12-02 13:59:14] Importing AddFolderMemberArg.members.trap.gz (1663 of 3884)
[2020-12-02 13:59:14] Importing AddFolderMemberBuilder.members.trap.gz (1664 of 3884)
